vendor_name,product_category,sku_id,origin_region,destination_dc,shipping_route,order_status,delay_reason,date_offset,order_value_eur,delivery_delay_days,cost_variance_pct
Hartmann Foods GmbH,Snacks & Nuts,SKU-092,Thailand,DC-Stuttgart,Cape-of-Good-Hope,Delivered,On-Time,-506,17445.04,2,5.2
SolVita Mediterranean,Beverages,SKU-172,Spain,DC-Berlin,Suez-Canal,Delivered,On-Time,-194,15526.32,2,0
PacRim Ingredients,Rice & Grains,SKU-014,Italy,DC-Mülheim,Air-Freight,Delivered,On-Time,-282,19126.91,2,1.7
PacRim Ingredients,Sauces & Condiments,SKU-023,Vietnam,DC-Hamburg,Hormuz-Strait,Delivered,On-Time,-352,11842.08,2,4.8
SolVita Mediterranean,Pasta & Noodles,SKU-084,Vietnam,DC-München,Cape-of-Good-Hope,Delivered,On-Time,-348,6446.18,1,5.8
Hartmann Foods GmbH,Canned Goods,SKU-112,Spain,DC-Hamburg,Cape-of-Good-Hope,Delivered,On-Time,-158,27654.41,2,3.3
SolVita Mediterranean,Baking Ingredients,SKU-130,Vietnam,DC-Stuttgart,Direct-EU,Delivered,On-Time,-475,18261.26,1,-2
Hartmann Foods GmbH,Canned Goods,SKU-148,Turkey,DC-Mülheim,Suez-Canal,Delivered,On-Time,-333,9454.51,1,-2
PacRim Ingredients,Snacks & Nuts,SKU-158,Thailand,DC-München,Direct-EU,Delayed,Port-Congestion,-584,28840.64,8,-2
SolVita Mediterranean,Pasta & Noodles,SKU-007,Vietnam,DC-Hamburg,Hormuz-Strait,Delivered,On-Time,-214,37035.17,1,3.9
PacRim Ingredients,Canned Goods,SKU-053,Greece,DC-Mülheim,Hormuz-Strait,In-Transit,On-Time,-625,15427.63,9,1.8
SolVita Mediterranean,Beverages,SKU-164,Germany,DC-Berlin,Air-Freight,Partially-Delivered,Carrier-Shortage,-14,51189.04,30,13.5
Hartmann Foods GmbH,Beverages,SKU-078,Thailand,DC-München,Direct-EU,Delivered,On-Time,-433,18938.69,1,0.7
Hartmann Foods GmbH,Canned Goods,SKU-092,Germany,DC-Hamburg,Air-Freight,Delivered,On-Time,-572,14285.46,0,2.5
PacRim Ingredients,Cooking Oils,SKU-193,Vietnam,DC-Mülheim,Cape-of-Good-Hope,Delayed,Carrier-Shortage,-113,56871.42,6,10
PacRim Ingredients,Pasta & Noodles,SKU-160,Spain,DC-Berlin,Direct-EU,Delivered,On-Time,-194,26812.35,1,0
PacRim Ingredients,Beverages,SKU-044,Thailand,DC-Hamburg,Direct-EU,Delivered,On-Time,-694,74169.75,0,1.1
SolVita Mediterranean,Rice & Grains,SKU-171,Thailand,DC-München,Air-Freight,In-Transit,On-Time,-382,21349.98,7,6.2
PacRim Ingredients,Baking Ingredients,SKU-146,Vietnam,DC-Hamburg,Suez-Canal,Delivered,On-Time,-334,8637.18,1,1.1
Hartmann Foods GmbH,Snacks & Nuts,SKU-087,Spain,DC-Mülheim,Hormuz-Strait,Partially-Delivered,On-Time,-257,43038.04,7,3.4
SolVita Mediterranean,Cooking Oils,SKU-115,Turkey,DC-Berlin,Air-Freight,Cancelled,Weather,-37,50600.1,25,15
Hartmann Foods GmbH,Canned Goods,SKU-170,Thailand,DC-Berlin,Hormuz-Strait,In-Transit,Port-Congestion,-590,18997.35,2,0
Hartmann Foods GmbH,Rice & Grains,SKU-135,Germany,DC-Berlin,Direct-EU,Delayed,Port-Congestion,-302,21255.08,7,1
SolVita Mediterranean,Canned Goods,SKU-064,Greece,DC-München,Hormuz-Strait,Delivered,On-Time,-492,8292.31,1,1.3
SolVita Mediterranean,Sauces & Condiments,SKU-161,Vietnam,DC-Stuttgart,Air-Freight,Cancelled,Hormuz-Closure,-27,3314.39,32,15
PacRim Ingredients,Canned Goods,SKU-102,Thailand,DC-Mülheim,Cape-of-Good-Hope,Cancelled,Weather,-102,22730.6,17,8.9
SolVita Mediterranean,Baking Ingredients,SKU-068,Greece,DC-Stuttgart,Direct-EU,Delivered,On-Time,-681,6633.11,0,-0.9
SolVita Mediterranean,Rice & Grains,SKU-169,Turkey,DC-Stuttgart,Suez-Canal,Delayed,On-Time,-225,5066.75,1,4
Hartmann Foods GmbH,Snacks & Nuts,SKU-162,Germany,DC-Hamburg,Air-Freight,In-Transit,Hormuz-Closure,-672,33243.41,5,9.1
SolVita Mediterranean,Rice & Grains,SKU-177,China,DC-Hamburg,Air-Freight,Delivered,On-Time,-312,13192.04,3,5.5
SolVita Mediterranean,Cooking Oils,SKU-092,Thailand,DC-Berlin,Air-Freight,Delivered,On-Time,-178,8365.97,2,7.9
SolVita Mediterranean,Snacks & Nuts,SKU-174,Germany,DC-Berlin,Direct-EU,In-Transit,On-Time,-98,41553.17,26,5.1
SolVita Mediterranean,Snacks & Nuts,SKU-068,Vietnam,DC-Stuttgart,Direct-EU,Partially-Delivered,Port-Congestion,-373,19103.17,4,0.9
Hartmann Foods GmbH,Baking Ingredients,SKU-073,Thailand,DC-Hamburg,Suez-Canal,Delivered,On-Time,-154,24063.59,5,3
SolVita Mediterranean,Baking Ingredients,SKU-044,China,DC-Berlin,Direct-EU,Partially-Delivered,Weather,-725,8259.93,6,0.2
SolVita Mediterranean,Baking Ingredients,SKU-008,Germany,DC-Berlin,Cape-of-Good-Hope,Delayed,Weather,-431,20138.92,4,5.8
SolVita Mediterranean,Cooking Oils,SKU-009,Vietnam,DC-Berlin,Hormuz-Strait,Delivered,On-Time,-382,20606.9,3,4.1
PacRim Ingredients,Canned Goods,SKU-085,Thailand,DC-Hamburg,Suez-Canal,Delivered,On-Time,-226,20821.3,1,-0.4
Hartmann Foods GmbH,Baking Ingredients,SKU-013,Vietnam,DC-Stuttgart,Suez-Canal,Delivered,On-Time,-145,24146.03,2,3.2
Hartmann Foods GmbH,Baking Ingredients,SKU-024,China,DC-München,Hormuz-Strait,Delivered,On-Time,-460,14945.07,1,3
Hartmann Foods GmbH,Cooking Oils,SKU-107,China,DC-München,Hormuz-Strait,Delivered,On-Time,-680,72679.9,0,3.7
SolVita Mediterranean,Baking Ingredients,SKU-033,Turkey,DC-Stuttgart,Cape-of-Good-Hope,In-Transit,On-Time,-637,6221.8,6,4.6
PacRim Ingredients,Beverages,SKU-110,Greece,DC-Mülheim,Direct-EU,Cancelled,Weather,-250,68728.54,2,1.7
PacRim Ingredients,Canned Goods,SKU-180,Greece,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-520,11365.19,2,-0.5
Hartmann Foods GmbH,Beverages,SKU-138,Vietnam,DC-Hamburg,Air-Freight,Delivered,On-Time,-457,80079.86,1,6
PacRim Ingredients,Baking Ingredients,SKU-075,Thailand,DC-München,Direct-EU,Delayed,On-Time,-402,76944.01,2,3.3
Hartmann Foods GmbH,Rice & Grains,SKU-102,Germany,DC-Hamburg,Air-Freight,In-Transit,On-Time,-403,27366.11,7,8.3
Hartmann Foods GmbH,Sauces & Condiments,SKU-192,Vietnam,DC-München,Cape-of-Good-Hope,Delayed,Route-Diversion,-40,43070.23,28,15
SolVita Mediterranean,Pasta & Noodles,SKU-106,Thailand,DC-Stuttgart,Suez-Canal,In-Transit,On-Time,-590,25977.92,1,0
Hartmann Foods GmbH,Beverages,SKU-131,China,DC-Berlin,Hormuz-Strait,Delayed,On-Time,-61,74698.56,26,9.5
SolVita Mediterranean,Snacks & Nuts,SKU-035,China,DC-Hamburg,Cape-of-Good-Hope,Delivered,On-Time,-569,14117.16,0,6.4
SolVita Mediterranean,Canned Goods,SKU-164,Germany,DC-München,Hormuz-Strait,Delayed,On-Time,-502,19084.74,10,5.9
Hartmann Foods GmbH,Pasta & Noodles,SKU-120,Germany,DC-Berlin,Cape-of-Good-Hope,In-Transit,Port-Congestion,-167,4718.52,11,5.1
SolVita Mediterranean,Pasta & Noodles,SKU-048,Vietnam,DC-Berlin,Cape-of-Good-Hope,Partially-Delivered,Hormuz-Closure,-29,39772.77,26,15
SolVita Mediterranean,Snacks & Nuts,SKU-006,Italy,DC-Mülheim,Suez-Canal,Delivered,On-Time,-522,49816.88,2,1.5
Hartmann Foods GmbH,Rice & Grains,SKU-140,Vietnam,DC-Mülheim,Air-Freight,Cancelled,Customs-Hold,-248,21560.09,3,5.5
Hartmann Foods GmbH,Cooking Oils,SKU-178,Italy,DC-Stuttgart,Direct-EU,Delivered,On-Time,-447,15166.8,1,1.6
PacRim Ingredients,Rice & Grains,SKU-060,Vietnam,DC-Stuttgart,Cape-of-Good-Hope,In-Transit,Weather,-302,7543.59,14,5.5
SolVita Mediterranean,Baking Ingredients,SKU-071,Thailand,DC-Mülheim,Hormuz-Strait,In-Transit,Carrier-Shortage,-384,15478.67,8,7.1
Hartmann Foods GmbH,Sauces & Condiments,SKU-072,China,DC-Mülheim,Direct-EU,Partially-Delivered,Weather,-422,3273.47,5,-1.1
Hartmann Foods GmbH,Cooking Oils,SKU-034,Turkey,DC-Mülheim,Suez-Canal,Delivered,On-Time,-294,31943.35,1,0.9
PacRim Ingredients,Sauces & Condiments,SKU-129,Vietnam,DC-Mülheim,Cape-of-Good-Hope,Delayed,Route-Diversion,-101,2899.64,11,8
SolVita Mediterranean,Baking Ingredients,SKU-135,Vietnam,DC-Mülheim,Suez-Canal,Cancelled,On-Time,-452,4897.76,2,1.4
SolVita Mediterranean,Snacks & Nuts,SKU-105,Greece,DC-Stuttgart,Suez-Canal,Cancelled,Route-Diversion,-175,11566.2,5,5
Hartmann Foods GmbH,Sauces & Condiments,SKU-131,Germany,DC-Stuttgart,Air-Freight,In-Transit,Port-Congestion,-146,26772.45,3,7.4
SolVita Mediterranean,Baking Ingredients,SKU-139,Greece,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-95,58220.85,2,11.6
Hartmann Foods GmbH,Rice & Grains,SKU-129,Turkey,DC-München,Hormuz-Strait,Delivered,On-Time,-343,35135.19,1,3.1
SolVita Mediterranean,Beverages,SKU-044,Turkey,DC-Stuttgart,Direct-EU,Delivered,On-Time,-481,42962.69,1,0
PacRim Ingredients,Sauces & Condiments,SKU-134,Germany,DC-Hamburg,Cape-of-Good-Hope,Delivered,Customs-Hold,-392,1260.78,4,4.9
PacRim Ingredients,Rice & Grains,SKU-200,Spain,DC-München,Direct-EU,Delivered,On-Time,-454,27219.17,2,1.1
SolVita Mediterranean,Pasta & Noodles,SKU-015,Vietnam,DC-Berlin,Hormuz-Strait,In-Transit,On-Time,-567,20011.9,1,2.3
Hartmann Foods GmbH,Baking Ingredients,SKU-028,China,DC-Mülheim,Suez-Canal,Delivered,On-Time,-190,11096.84,1,2.1
SolVita Mediterranean,Sauces & Condiments,SKU-010,Germany,DC-Hamburg,Hormuz-Strait,Delivered,On-Time,-580,21033.94,2,3
Hartmann Foods GmbH,Sauces & Condiments,SKU-151,Spain,DC-Mülheim,Hormuz-Strait,Delivered,On-Time,-662,23802.6,1,0.9
PacRim Ingredients,Canned Goods,SKU-073,Germany,DC-Stuttgart,Air-Freight,Delivered,On-Time,-282,22842.21,1,6.5
SolVita Mediterranean,Canned Goods,SKU-184,China,DC-Stuttgart,Suez-Canal,Partially-Delivered,Carrier-Shortage,-80,19925.16,18,10.7
PacRim Ingredients,Baking Ingredients,SKU-191,Germany,DC-Hamburg,Cape-of-Good-Hope,In-Transit,Customs-Hold,-574,40831.42,6,5.8
SolVita Mediterranean,Beverages,SKU-080,Vietnam,DC-Berlin,Direct-EU,Delivered,On-Time,-702,32418.67,0,1.3
PacRim Ingredients,Rice & Grains,SKU-044,Germany,DC-Mülheim,Cape-of-Good-Hope,Delivered,On-Time,-189,15332.11,3,3.2
Hartmann Foods GmbH,Snacks & Nuts,SKU-098,Italy,DC-München,Direct-EU,Partially-Delivered,On-Time,-383,24642.18,3,-0.7
Hartmann Foods GmbH,Snacks & Nuts,SKU-180,Germany,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-548,37069.48,2,4.6
SolVita Mediterranean,Canned Goods,SKU-183,Germany,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-575,25989.5,3,6.1
SolVita Mediterranean,Rice & Grains,SKU-133,Greece,DC-Stuttgart,Air-Freight,In-Transit,On-Time,-379,32712.59,3,7.6
PacRim Ingredients,Beverages,SKU-070,Italy,DC-Berlin,Direct-EU,In-Transit,Hormuz-Closure,-30,202624.03,25,11.1
Hartmann Foods GmbH,Cooking Oils,SKU-125,Italy,DC-Berlin,Suez-Canal,In-Transit,Weather,-303,17404.13,6,0.3
PacRim Ingredients,Canned Goods,SKU-030,Italy,DC-München,Air-Freight,Delayed,On-Time,-578,12732.23,8,4
Hartmann Foods GmbH,Snacks & Nuts,SKU-177,Vietnam,DC-Stuttgart,Air-Freight,Delivered,Port-Congestion,-538,40208.6,11,9
SolVita Mediterranean,Baking Ingredients,SKU-086,Greece,DC-Hamburg,Direct-EU,Delivered,Route-Diversion,-132,21677.86,0,4.9
PacRim Ingredients,Sauces & Condiments,SKU-034,Thailand,DC-Berlin,Suez-Canal,In-Transit,Route-Diversion,-186,24818.12,0,0.3
Hartmann Foods GmbH,Rice & Grains,SKU-017,Spain,DC-Mülheim,Hormuz-Strait,Delivered,On-Time,-629,37069.16,0,2.2
PacRim Ingredients,Canned Goods,SKU-070,China,DC-München,Air-Freight,Delivered,On-Time,-232,32880.28,4,7
Hartmann Foods GmbH,Canned Goods,SKU-130,Spain,DC-Hamburg,Air-Freight,Delayed,Port-Congestion,-10,22575.7,23,15
PacRim Ingredients,Cooking Oils,SKU-040,Italy,DC-Mülheim,Direct-EU,Delivered,Route-Diversion,-364,15578.02,1,3.6
SolVita Mediterranean,Snacks & Nuts,SKU-004,Greece,DC-Stuttgart,Direct-EU,Partially-Delivered,On-Time,-139,38869.96,0,2.9
Hartmann Foods GmbH,Canned Goods,SKU-200,Turkey,DC-München,Hormuz-Strait,Partially-Delivered,Route-Diversion,-426,5516.81,8,2.2
Hartmann Foods GmbH,Baking Ingredients,SKU-114,China,DC-Mülheim,Air-Freight,In-Transit,Hormuz-Closure,-78,1385.59,21,9.8
PacRim Ingredients,Canned Goods,SKU-100,Germany,DC-Berlin,Hormuz-Strait,Delayed,On-Time,-415,4100.53,7,0.6
Hartmann Foods GmbH,Pasta & Noodles,SKU-111,Turkey,DC-Berlin,Hormuz-Strait,Delivered,On-Time,-152,4593.58,2,5
Hartmann Foods GmbH,Sauces & Condiments,SKU-085,Greece,DC-Berlin,Suez-Canal,Delayed,Route-Diversion,-41,2350.75,21,10.2
PacRim Ingredients,Pasta & Noodles,SKU-121,Vietnam,DC-Stuttgart,Cape-of-Good-Hope,Delivered,On-Time,-395,11151.75,1,5.7
Hartmann Foods GmbH,Rice & Grains,SKU-179,China,DC-Hamburg,Air-Freight,Partially-Delivered,Hormuz-Closure,-37,38794.59,20,15
Hartmann Foods GmbH,Snacks & Nuts,SKU-117,Spain,DC-Mülheim,Air-Freight,Delivered,On-Time,-684,34428.92,2,4
Hartmann Foods GmbH,Snacks & Nuts,SKU-016,Spain,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-605,1808.17,2,5.5
Hartmann Foods GmbH,Canned Goods,SKU-183,Italy,DC-Stuttgart,Direct-EU,Partially-Delivered,Carrier-Shortage,-143,29640.96,10,2.4
PacRim Ingredients,Rice & Grains,SKU-197,Thailand,DC-Mülheim,Direct-EU,Delayed,On-Time,-557,22886.04,0,2.1
PacRim Ingredients,Beverages,SKU-125,Greece,DC-München,Hormuz-Strait,Delivered,On-Time,-649,41920.33,0,1.4
Hartmann Foods GmbH,Canned Goods,SKU-073,China,DC-Berlin,Air-Freight,Cancelled,Port-Congestion,-453,15475.9,3,5.3
Hartmann Foods GmbH,Sauces & Condiments,SKU-139,Vietnam,DC-Hamburg,Cape-of-Good-Hope,Partially-Delivered,Hormuz-Closure,-172,6157.25,3,3.9
PacRim Ingredients,Rice & Grains,SKU-026,Spain,DC-Hamburg,Hormuz-Strait,Delivered,On-Time,-497,42730.98,1,1.4
SolVita Mediterranean,Rice & Grains,SKU-042,China,DC-Berlin,Suez-Canal,Delivered,Port-Congestion,-336,9157.38,9,2.5
SolVita Mediterranean,Snacks & Nuts,SKU-045,Italy,DC-Stuttgart,Air-Freight,Partially-Delivered,Route-Diversion,-37,13962.33,26,13.3
PacRim Ingredients,Pasta & Noodles,SKU-118,Greece,DC-München,Air-Freight,Cancelled,On-Time,-240,6145.34,0,7
SolVita Mediterranean,Pasta & Noodles,SKU-092,Germany,DC-Hamburg,Hormuz-Strait,In-Transit,Hormuz-Closure,-5,45407.41,23,10.2
PacRim Ingredients,Pasta & Noodles,SKU-126,Italy,DC-Stuttgart,Hormuz-Strait,Delivered,On-Time,-365,25138.83,1,1.9
SolVita Mediterranean,Rice & Grains,SKU-088,Spain,DC-München,Hormuz-Strait,In-Transit,On-Time,-230,22201.48,5,3.9
SolVita Mediterranean,Baking Ingredients,SKU-124,Germany,DC-Berlin,Direct-EU,Delivered,On-Time,-226,35709,1,0.3
SolVita Mediterranean,Rice & Grains,SKU-135,Germany,DC-Mülheim,Cape-of-Good-Hope,Cancelled,Port-Congestion,-40,21095.22,36,13.3
Hartmann Foods GmbH,Cooking Oils,SKU-058,Italy,DC-Mülheim,Air-Freight,Partially-Delivered,On-Time,-575,7276.29,2,7.2
PacRim Ingredients,Rice & Grains,SKU-185,Vietnam,DC-Stuttgart,Hormuz-Strait,Delivered,On-Time,-687,7633.18,0,4.6
Hartmann Foods GmbH,Rice & Grains,SKU-171,Turkey,DC-Mülheim,Hormuz-Strait,Delivered,Port-Congestion,-408,15602.14,7,4.2
Hartmann Foods GmbH,Sauces & Condiments,SKU-072,Vietnam,DC-Mülheim,Air-Freight,Delivered,On-Time,-44,36763.02,2,12.4
PacRim Ingredients,Rice & Grains,SKU-197,Spain,DC-Stuttgart,Cape-of-Good-Hope,Delivered,On-Time,-499,37817.2,1,2.9
Hartmann Foods GmbH,Sauces & Condiments,SKU-142,Germany,DC-Stuttgart,Hormuz-Strait,Delayed,Customs-Hold,-170,28058.96,7,4
PacRim Ingredients,Pasta & Noodles,SKU-105,China,DC-Stuttgart,Direct-EU,Delivered,On-Time,-282,27713.63,4,0.3
SolVita Mediterranean,Pasta & Noodles,SKU-021,Turkey,DC-Berlin,Cape-of-Good-Hope,In-Transit,Port-Congestion,-229,6206.65,3,2.8
SolVita Mediterranean,Sauces & Condiments,SKU-148,Thailand,DC-Hamburg,Cape-of-Good-Hope,In-Transit,Hormuz-Closure,-57,10693.34,23,12.8
SolVita Mediterranean,Canned Goods,SKU-128,Spain,DC-Berlin,Air-Freight,Delivered,On-Time,-437,27708.17,1,4.3
PacRim Ingredients,Snacks & Nuts,SKU-080,Italy,DC-Berlin,Hormuz-Strait,Cancelled,Weather,-41,11724.25,25,14.7
PacRim Ingredients,Rice & Grains,SKU-054,Thailand,DC-Hamburg,Suez-Canal,Delivered,On-Time,-339,3105.13,1,0.4
Hartmann Foods GmbH,Canned Goods,SKU-011,Turkey,DC-München,Suez-Canal,In-Transit,On-Time,-266,12830.72,7,0.9
PacRim Ingredients,Beverages,SKU-114,Italy,DC-Mülheim,Direct-EU,Delivered,On-Time,-344,27714.98,1,1.4
Hartmann Foods GmbH,Snacks & Nuts,SKU-142,Spain,DC-Mülheim,Hormuz-Strait,Delivered,On-Time,-535,29261.56,1,4.9
Hartmann Foods GmbH,Sauces & Condiments,SKU-119,Italy,DC-Berlin,Hormuz-Strait,Cancelled,Port-Congestion,-169,27059.39,6,3.9
SolVita Mediterranean,Baking Ingredients,SKU-090,Turkey,DC-Stuttgart,Cape-of-Good-Hope,Partially-Delivered,Hormuz-Closure,-7,45839.5,23,15
PacRim Ingredients,Cooking Oils,SKU-159,Germany,DC-Stuttgart,Direct-EU,Delivered,On-Time,-156,29703.46,2,-2
Hartmann Foods GmbH,Snacks & Nuts,SKU-155,Vietnam,DC-München,Direct-EU,Delivered,On-Time,-180,20840.74,4,2.6
Hartmann Foods GmbH,Canned Goods,SKU-116,Greece,DC-Stuttgart,Hormuz-Strait,Delivered,On-Time,-639,19428.44,0,4
SolVita Mediterranean,Beverages,SKU-035,Greece,DC-München,Hormuz-Strait,Delivered,On-Time,-510,39291.66,2,3.3
Hartmann Foods GmbH,Pasta & Noodles,SKU-077,Thailand,DC-Berlin,Air-Freight,Delivered,On-Time,-656,1028.84,0,4.4
SolVita Mediterranean,Sauces & Condiments,SKU-005,Turkey,DC-Stuttgart,Hormuz-Strait,Delivered,Customs-Hold,-402,11237.92,0,2.6
Hartmann Foods GmbH,Pasta & Noodles,SKU-074,Greece,DC-Berlin,Hormuz-Strait,In-Transit,On-Time,-360,25062.09,6,6
PacRim Ingredients,Sauces & Condiments,SKU-009,China,DC-Berlin,Air-Freight,Delayed,On-Time,-350,24345.55,1,5.3
PacRim Ingredients,Rice & Grains,SKU-183,Italy,DC-Mülheim,Cape-of-Good-Hope,Delivered,On-Time,-372,17032.76,2,4.5
PacRim Ingredients,Snacks & Nuts,SKU-099,Italy,DC-Berlin,Cape-of-Good-Hope,Partially-Delivered,Port-Congestion,-239,35662.59,0,3.4
SolVita Mediterranean,Beverages,SKU-065,Italy,DC-München,Hormuz-Strait,Delivered,On-Time,-148,74263.83,2,2.9
PacRim Ingredients,Canned Goods,SKU-199,Vietnam,DC-München,Suez-Canal,Delivered,On-Time,-510,7197.09,2,-1.3
Hartmann Foods GmbH,Sauces & Condiments,SKU-072,China,DC-Berlin,Direct-EU,In-Transit,Carrier-Shortage,-634,8339.39,1,-0.1
PacRim Ingredients,Rice & Grains,SKU-171,Spain,DC-Hamburg,Cape-of-Good-Hope,Delivered,On-Time,-685,26239.05,0,6.3
Hartmann Foods GmbH,Rice & Grains,SKU-029,China,DC-Berlin,Cape-of-Good-Hope,In-Transit,Port-Congestion,-610,30627.08,0,3.4
Hartmann Foods GmbH,Baking Ingredients,SKU-167,Germany,DC-München,Direct-EU,Cancelled,On-Time,-358,28229.35,0,0.7
SolVita Mediterranean,Beverages,SKU-200,Turkey,DC-Mülheim,Suez-Canal,In-Transit,On-Time,-441,38474.23,9,-0.9
SolVita Mediterranean,Canned Goods,SKU-121,Greece,DC-Mülheim,Direct-EU,In-Transit,On-Time,-234,29679.83,6,-0.2
SolVita Mediterranean,Sauces & Condiments,SKU-128,Spain,DC-Berlin,Air-Freight,In-Transit,Hormuz-Closure,-30,25376.4,26,14.1
SolVita Mediterranean,Beverages,SKU-017,Germany,DC-Hamburg,Hormuz-Strait,Partially-Delivered,Port-Congestion,-173,250000,6,6.5
SolVita Mediterranean,Snacks & Nuts,SKU-107,Germany,DC-Mülheim,Air-Freight,Delivered,Port-Congestion,-376,56077.82,5,3.6
SolVita Mediterranean,Canned Goods,SKU-151,Greece,DC-Hamburg,Air-Freight,In-Transit,Port-Congestion,-199,3622.75,1,5.2
PacRim Ingredients,Canned Goods,SKU-072,Italy,DC-Stuttgart,Hormuz-Strait,Delayed,Hormuz-Closure,-133,4010.86,9,7.5
Hartmann Foods GmbH,Canned Goods,SKU-166,Italy,DC-München,Hormuz-Strait,Delivered,On-Time,-696,17182.92,0,1.3
SolVita Mediterranean,Snacks & Nuts,SKU-152,Vietnam,DC-Hamburg,Air-Freight,Delivered,On-Time,-200,27357.85,1,6.1
PacRim Ingredients,Cooking Oils,SKU-023,Vietnam,DC-Hamburg,Hormuz-Strait,Delayed,Route-Diversion,-17,8171.98,28,10.2
SolVita Mediterranean,Canned Goods,SKU-184,Germany,DC-Stuttgart,Suez-Canal,Partially-Delivered,Carrier-Shortage,-5,186930.25,22,11.3
PacRim Ingredients,Baking Ingredients,SKU-193,Italy,DC-Mülheim,Suez-Canal,Delivered,On-Time,-643,3806.49,1,2
PacRim Ingredients,Cooking Oils,SKU-131,Turkey,DC-Mülheim,Direct-EU,Partially-Delivered,Weather,-457,33779.5,1,-1.4
PacRim Ingredients,Pasta & Noodles,SKU-064,Turkey,DC-Berlin,Hormuz-Strait,Delivered,On-Time,-316,27141.67,1,2.7
PacRim Ingredients,Pasta & Noodles,SKU-065,Germany,DC-Berlin,Hormuz-Strait,Partially-Delivered,Weather,-134,12123.06,0,6.4
SolVita Mediterranean,Pasta & Noodles,SKU-072,Turkey,DC-Stuttgart,Suez-Canal,In-Transit,On-Time,-685,8691.62,8,2.4
PacRim Ingredients,Pasta & Noodles,SKU-030,Turkey,DC-Hamburg,Hormuz-Strait,Delayed,Port-Congestion,-103,25988.86,7,7.2
SolVita Mediterranean,Beverages,SKU-114,Spain,DC-Hamburg,Air-Freight,Cancelled,On-Time,-154,79981.23,6,4.4
SolVita Mediterranean,Rice & Grains,SKU-134,Spain,DC-Mülheim,Hormuz-Strait,Delivered,Port-Congestion,-512,24836.59,4,0.5
PacRim Ingredients,Baking Ingredients,SKU-060,Thailand,DC-Stuttgart,Suez-Canal,Delivered,On-Time,-48,37172.6,4,12.2
PacRim Ingredients,Sauces & Condiments,SKU-190,Germany,DC-Mülheim,Air-Freight,Delivered,On-Time,-207,19609.44,1,4.4
Hartmann Foods GmbH,Snacks & Nuts,SKU-187,Thailand,DC-München,Direct-EU,Cancelled,Weather,-520,22132.37,5,0.1
Hartmann Foods GmbH,Snacks & Nuts,SKU-199,Italy,DC-München,Cape-of-Good-Hope,In-Transit,Carrier-Shortage,-156,54049.42,5,3
PacRim Ingredients,Canned Goods,SKU-052,Turkey,DC-Stuttgart,Cape-of-Good-Hope,Cancelled,Port-Congestion,-171,13264.02,4,3.2
PacRim Ingredients,Sauces & Condiments,SKU-138,Spain,DC-Berlin,Cape-of-Good-Hope,Delivered,On-Time,-268,30831.28,1,2.7
Hartmann Foods GmbH,Baking Ingredients,SKU-193,China,DC-Berlin,Hormuz-Strait,Delivered,On-Time,-605,3915.61,1,0.9
Hartmann Foods GmbH,Sauces & Condiments,SKU-196,Greece,DC-Stuttgart,Suez-Canal,In-Transit,Hormuz-Closure,-40,18421.91,25,9.4
SolVita Mediterranean,Pasta & Noodles,SKU-137,Thailand,DC-München,Cape-of-Good-Hope,Partially-Delivered,On-Time,-316,11281.31,4,3.8
SolVita Mediterranean,Cooking Oils,SKU-143,Turkey,DC-Berlin,Hormuz-Strait,Cancelled,Weather,-189,58554.38,8,0.3
PacRim Ingredients,Sauces & Condiments,SKU-087,Vietnam,DC-München,Suez-Canal,Delivered,On-Time,-723,19037.65,0,-0.7
SolVita Mediterranean,Canned Goods,SKU-191,Turkey,DC-Berlin,Suez-Canal,In-Transit,On-Time,-272,150177.58,2,2.7
SolVita Mediterranean,Baking Ingredients,SKU-041,Germany,DC-Stuttgart,Cape-of-Good-Hope,Delivered,On-Time,-341,36146.3,1,6.6
Hartmann Foods GmbH,Cooking Oils,SKU-041,Turkey,DC-Hamburg,Air-Freight,Delayed,Hormuz-Closure,-33,20114.13,25,13.1
SolVita Mediterranean,Beverages,SKU-167,Vietnam,DC-Hamburg,Hormuz-Strait,Delayed,Carrier-Shortage,-550,44261.3,3,3.2
SolVita Mediterranean,Snacks & Nuts,SKU-001,Turkey,DC-Stuttgart,Direct-EU,Delivered,On-Time,-592,26190.05,1,2.2
Hartmann Foods GmbH,Cooking Oils,SKU-088,Thailand,DC-Berlin,Hormuz-Strait,In-Transit,On-Time,-302,73804.85,8,1.3
Hartmann Foods GmbH,Sauces & Condiments,SKU-151,Greece,DC-München,Suez-Canal,In-Transit,On-Time,-331,1041.29,3,0.1
PacRim Ingredients,Beverages,SKU-128,Spain,DC-München,Suez-Canal,Delivered,On-Time,-620,8244.28,0,-0.2
Hartmann Foods GmbH,Rice & Grains,SKU-068,Italy,DC-Mülheim,Air-Freight,Delivered,On-Time,-169,37235.02,2,6.6
PacRim Ingredients,Sauces & Condiments,SKU-064,Spain,DC-Stuttgart,Air-Freight,Delivered,On-Time,-519,17241.17,1,4.1
